"","V1","V2","V3","V4","V5"
"19062",38,105,15546444,1,15546548
"19063",38,158,15547029,1,15547186
"19064",38,178,15553214,1,15553391
"19065",38,107,15556114,1,15556220
"19066",38,155,15559713,1,15559867
"19067",38,162,15567703,1,15567864
"19068",38,100,15582072,1,15582171
"19069",38,168,15587258,1,15587425
"19070",38,109,15607004,1,15607112
"19071",38,167,15608355,1,15608521
"19072",38,132,15614790,1,15614921
"19073",38,193,15615290,1,15615482
"19074",38,194,15628045,1,15628238
"19075",38,150,15637003,1,15637152
"19076",38,82,15638729,1,15638810
"19077",38,157,15649588,1,15649744
"19078",38,134,15653601,1,15653734
"19079",38,179,15657987,1,15658165
"19080",38,108,15672088,1,15672195
"19081",38,186,15683985,1,15684170
"19082",38,153,15712972,1,15713124
"19083",38,200,15732259,1,15732458
"19084",38,148,15732946,1,15733093
"19085",38,177,15752318,1,15752494
"19086",38,113,15754124,1,15754236
"19087",38,170,15766304,1,15766473
"19088",38,120,15767638,1,15767757
"19089",38,129,15789274,1,15789402
"19090",38,143,15789920,1,15790062
"19091",38,162,15801155,1,15801316
"19092",38,154,15801619,1,15801772
"19093",38,86,15803797,1,15803882
"19094",38,108,15805723,1,15805830
"19095",38,156,15809139,1,15809294
"19096",38,149,15843288,1,15843436
"19097",38,132,15843693,1,15843824
"19098",38,129,15859875,1,15860003
"19099",38,124,15872146,1,15872269
"19100",38,191,15884247,1,15884437
"19101",38,201,15884728,1,15884928
"19102",38,137,15899318,1,15899454
"19103",38,125,15899744,1,15899868
"19104",38,150,15900392,1,15900541
"19105",38,177,15920223,1,15920399
"19106",38,143,15946010,1,15946152
"19107",38,168,15946445,1,15946612
"19108",38,247,15953418,1,15953664
"19109",38,132,15954408,1,15954539
"19110",38,104,15956053,1,15956156
"19111",38,208,15973875,1,15974082
"19112",38,111,15984701,1,15984811
"19113",38,138,16002443,1,16002580
"19114",38,65,16008366,1,16008430
"19115",38,206,16043080,1,16043285
"19116",38,144,16046136,1,16046279
"19117",38,131,16056422,1,16056552
"19118",38,130,16057325,1,16057454
"19119",38,121,16079483,1,16079603
"19120",38,122,16080900,1,16081021
"19121",38,57,16081427,1,16081483
"19122",38,160,16099297,1,16099456
"19123",38,146,16099809,1,16099954
"19124",38,1310,16106267,1,16107576
"19125",38,29,16108093,1,16108121
"19126",38,134,16108440,1,16108573
"19127",38,145,16116294,1,16116438
"19128",38,190,16129081,1,16129270
"19129",38,148,16150238,1,16150385
"19130",38,160,16151066,1,16151225
"19131",38,136,16164619,1,16164754
"19132",38,123,16178826,1,16178948
"19133",38,185,16198988,1,16199172
"19134",38,186,16204247,1,16204432
"19135",38,144,16207911,1,16208054
"19136",38,109,16213699,1,16213807
"19137",38,166,16218393,1,16218558
"19138",38,159,16219075,1,16219233
"19139",38,166,16227578,1,16227743
"19140",38,132,16232396,1,16232527
"19141",38,114,16233625,1,16233738
"19142",38,160,16234109,1,16234268
"19143",38,185,16245434,1,16245618
"19144",38,173,16245806,1,16245978
"19145",38,43,16249004,1,16249046
"19146",38,110,16249294,1,16249403
"19147",38,128,16257607,1,16257734
"19148",38,171,16267706,1,16267876
"19149",38,163,16268111,1,16268273
"19150",38,172,16268610,1,16268781
"19151",38,166,16269361,1,16269526
"19152",38,91,16280735,1,16280825
"19153",38,168,16281078,1,16281245
"19154",38,131,16281779,1,16281909
"19155",38,131,16283002,1,16283132
"19156",39,161,6110987,1,6111147
"19157",39,98,6117950,1,6118047
"19158",39,195,6131484,1,6131678
"19159",39,2,6137441,1,6137442
"19160",39,133,6144492,1,6144624
"19161",39,63,6145163,1,6145225
"19162",39,153,6146928,1,6147080
"19163",39,125,6151205,1,6151329
"19164",39,139,6159646,1,6159784
"19165",39,237,6164652,1,6164888
"19166",39,633,6165495,1,6166127
"19167",39,95,6170344,1,6170438
"19168",39,142,6172306,1,6172447
"19169",39,96,6178327,1,6178422
"19170",39,134,6179870,1,6180003
"19171",39,158,6183312,1,6183469
"19172",39,123,6183783,1,6183905
"19173",39,59,6188024,1,6188082
"19174",39,36,6200067,1,6200102
"19175",39,43,6202316,1,6202358
"19176",39,540,6203914,1,6204453
"19177",39,240,6207335,1,6207574
"19178",39,155,6210050,1,6210204
"19179",39,184,6213722,1,6213905
"19180",39,697,6215826,1,6216522
"19181",39,177,6220634,1,6220810
"19182",39,148,6224320,1,6224467
"19183",39,86,6225979,1,6226064
"19184",39,103,6229806,1,6229908
"19185",39,76,6236682,1,6236757
"19186",39,107,6237841,1,6237947
"19187",39,218,6243423,1,6243640
"19188",39,109,6244800,1,6244908
"19189",39,25,6248060,1,6248084
"19190",39,115,6248384,1,6248498
"19191",39,141,6250038,1,6250178
"19192",39,119,6252154,1,6252272
"19193",39,270,6254584,1,6254853
"19194",39,20,6255640,1,6255659
"19195",39,112,6258903,1,6259014
"19196",39,262,6261784,1,6262045
"19197",39,146,6267267,1,6267412
"19198",39,154,6268176,1,6268329
"19199",39,63,6273774,1,6273836
"19200",39,182,6277196,1,6277377
"19201",39,61,6280410,1,6280470
"19202",39,170,6282097,1,6282266
"19203",39,170,6284062,1,6284231
"19204",39,151,6285982,1,6286132
"19205",39,90,6289987,1,6290076
"19206",39,105,6290840,1,6290944
"19207",39,157,6293666,1,6293822
"19208",39,104,6296218,1,6296321
"19209",39,124,6302730,1,6302853
"19210",39,147,6304877,1,6305023
"19211",39,23,6311454,1,6311476
"19212",39,144,6314173,1,6314316
"19213",39,74,6319308,1,6319381
"19214",39,43,6325964,1,6326006
"19215",39,81,6326661,1,6326741
"19216",39,161,6331772,1,6331932
"19217",39,84,6341920,1,6342003
"19218",39,100,6348671,1,6348770
"19219",39,107,6353512,1,6353618
"19220",39,137,6357946,1,6358082
"19221",39,128,6363995,1,6364122
"19222",39,131,6377355,1,6377485
"19223",39,50,6380442,1,6380491
"19224",39,100,6384476,1,6384575
"19225",39,152,6387131,1,6387282
"19226",39,322,6391992,1,6392313
"19227",39,46,6394800,1,6394845
"19228",39,115,6397100,1,6397214
"19229",39,319,6400831,1,6401149
"19230",39,104,6403918,1,6404021
"19231",39,147,6405362,1,6405508
"19232",39,177,6410634,1,6410810
"19233",39,139,6412575,1,6412713
"19234",39,206,6415557,1,6415762
"19235",39,171,6417822,1,6417992
"19236",39,84,6420920,1,6421003
"19237",39,206,6422223,1,6422428
"19238",39,206,6423252,1,6423457
"19239",39,449,6428270,1,6428718
"19240",39,233,6429232,1,6429464
"19241",39,229,6430231,1,6430459
"19242",39,42,6433646,1,6433687
"19243",39,147,6436413,1,6436559
"19244",39,157,6437963,1,6438119
"19245",39,99,6440414,1,6440512
"19246",39,137,6441636,1,6441772
"19247",39,138,6443178,1,6443315
"19248",39,101,6446803,1,6446903
"19249",39,140,6449608,1,6449747
"19250",39,411,6452785,1,6453195
"19251",39,160,6454618,1,6454777
"19252",39,171,6456970,1,6457140
"19253",39,160,6458542,1,6458701
"19254",39,184,6461845,1,6462028
"19255",39,145,6465857,1,6466001
"19256",39,85,6467426,1,6467510
"19257",39,397,6472813,1,6473209
"19258",39,57,6474091,1,6474147
"19259",39,159,6475007,1,6475165
"19260",39,79,6477156,1,6477234
"19261",39,76,6479205,1,6479280
"19262",39,211,6480589,1,6480799
"19263",39,191,6482597,1,6482787
"19264",39,134,6485936,1,6486069
"19265",39,305,6487806,1,6488110
"19266",39,25,6489538,1,6489562
"19267",39,103,6492285,1,6492387
"19268",39,261,6493408,1,6493668
"19269",39,122,6497094,1,6497215
"19270",39,104,6498989,1,6499092
"19271",39,153,6501014,1,6501166
"19272",39,172,6504354,1,6504525
"19273",39,611,6508303,1,6508913
"19274",39,164,6509664,1,6509827
"19275",39,130,6511918,1,6512047
"19276",39,53,6514959,1,6515011
"19277",39,43,6518333,1,6518375
"19278",39,164,6519725,1,6519888
"19279",39,152,6523687,1,6523838
"19280",39,139,6529444,1,6529582
"19281",39,132,6531201,1,6531332
"19282",39,152,6535176,1,6535327
"19283",39,152,6538722,1,6538873
"19284",39,185,6542623,1,6542807
"19285",39,106,6544509,1,6544614
"19286",39,201,6545111,1,6545311
"19287",39,341,6546383,1,6546723
"19288",39,109,6549952,1,6550060
"19289",39,165,6550179,1,6550343
"19290",39,118,6551708,1,6551825
"19291",39,111,6554125,1,6554235
"19292",39,123,6556675,1,6556797
"19293",39,153,6560222,1,6560374
"19294",39,450,6565553,1,6566002
"19295",39,141,6566504,1,6566644
"19296",39,220,6567331,1,6567550
"19297",39,147,6571644,1,6571790
"19298",39,127,6574681,1,6574807
"19299",39,382,6575965,1,6576346
"19300",39,132,6578937,1,6579068
"19301",39,282,6582135,1,6582416
"19302",39,117,6584587,1,6584703
"19303",39,239,6590104,1,6590342
"19304",39,117,6592248,1,6592364
"19305",39,169,6597824,1,6597992
"19306",39,342,6600093,1,6600434
"19307",39,110,6602859,1,6602968
"19308",39,487,6603542,1,6604028
"19309",39,100,6607654,1,6607753
"19310",39,365,6611062,1,6611426
"19311",39,206,6617472,1,6617677
"19312",39,144,6618313,1,6618456
"19313",39,132,6618922,1,6619053
"19314",39,218,6620260,1,6620477
"19315",39,396,6624002,1,6624397
"19316",39,196,6626638,1,6626833
"19317",39,1,6630890,1,6630890
"19318",39,465,6631904,1,6632368
"19319",39,176,6635671,1,6635846
"19320",39,109,6639496,1,6639604
"19321",39,182,6640513,1,6640694
"19322",39,146,6646143,1,6646288
"19323",39,225,6646382,1,6646606
"19324",39,173,6651133,1,6651305
"19325",39,281,6652679,1,6652959
"19326",39,152,6654150,1,6654301
"19327",39,197,6655630,1,6655826
"19328",39,358,6659062,1,6659419
"19329",39,145,6661708,1,6661852
"19330",39,229,6663652,1,6663880
"19331",39,118,6665847,1,6665964
"19332",39,161,6667655,1,6667815
"19333",39,450,6671219,1,6671668
"19334",39,145,6676508,1,6676652
"19335",39,203,6677921,1,6678123
"19336",39,130,6682111,1,6682240
"19337",39,123,6684310,1,6684432
"19338",39,235,6685518,1,6685752
"19339",39,278,6686664,1,6686941
"19340",39,182,6689825,1,6690006
"19341",39,194,6690903,1,6691096
"19342",39,176,6693343,1,6693518
"19343",39,216,6697904,1,6698119
"19344",39,136,6698780,1,6698915
"19345",39,144,6704336,1,6704479
"19346",39,166,6705635,1,6705800
"19347",39,178,6711776,1,6711953
"19348",39,343,6713414,1,6713756
"19349",39,361,6717578,1,6717938
"19350",39,117,6721668,1,6721784
"19351",39,602,6724804,1,6725405
"19352",39,184,6726148,1,6726331
"19353",39,634,6733110,1,6733743
"19354",39,192,6734830,1,6735021
"19355",39,168,6736171,1,6736338
"19356",39,108,6739169,1,6739276
"19357",39,66,6742385,1,6742450
"19358",39,206,6742740,1,6742945
"19359",39,241,6747262,1,6747502
"19360",39,157,6752200,1,6752356
"19361",39,389,6753882,1,6754270
"19362",39,155,6757687,1,6757841
"19363",39,244,6761787,1,6762030
"19364",39,151,6762804,1,6762954
"19365",39,183,6763976,1,6764158
"19366",39,431,6769092,1,6769522
"19367",39,209,6770621,1,6770829
"19368",39,120,6773463,1,6773582
"19369",39,434,6774846,1,6775279
"19370",39,198,6776622,1,6776819
"19371",39,129,6780383,1,6780511
"19372",39,417,6782381,1,6782797
"19373",39,224,6785994,1,6786217
"19374",39,67,6788001,1,6788067
"19375",39,206,6789623,1,6789828
"19376",39,170,6791969,1,6792138
"19377",39,136,6796088,1,6796223
"19378",39,505,6797206,1,6797710
"19379",39,211,6798769,1,6798979
"19380",39,142,6801915,1,6802056
"19381",39,156,6803629,1,6803784
"19382",39,52,6804259,1,6804310
"19383",39,95,6809934,1,6810028
"19384",39,207,6810589,1,6810795
"19385",39,140,6811755,1,6811894
"19386",39,324,6817601,1,6817924
"19387",39,174,6821373,1,6821546
"19388",39,260,6824727,1,6824986
"19389",39,295,6825271,1,6825565
"19390",39,317,6828830,1,6829146
"19391",39,383,6832120,1,6832502
"19392",39,192,6837586,1,6837777
"19393",39,227,6839430,1,6839656
"19394",39,466,6840135,1,6840600
"19395",39,123,6844864,1,6844986
"19396",39,235,6846837,1,6847071
"19397",39,113,6851425,1,6851537
"19398",39,497,6852621,1,6853117
"19399",39,101,6856002,1,6856102
"19400",39,215,6859327,1,6859541
"19401",39,181,6861590,1,6861770
"19402",39,228,6867307,1,6867534
"19403",39,82,6867799,1,6867880
"19404",39,196,6868169,1,6868364
"19405",39,177,6870911,1,6871087
"19406",39,82,6874569,1,6874650
"19407",39,171,6876278,1,6876448
"19408",39,373,6881337,1,6881709
"19409",39,284,6887235,1,6887518
"19410",39,161,6888323,1,6888483
"19411",39,286,6893127,1,6893412
"19412",39,313,6895530,1,6895842
"19413",39,260,6901163,1,6901422
"19414",39,390,6901750,1,6902139
"19415",39,155,6906982,1,6907136
"19416",39,358,6908524,1,6908881
"19417",39,148,6913901,1,6914048
"19418",39,396,6914966,1,6915361
"19419",39,80,6915709,1,6915788
"19420",39,166,6917109,1,6917274
"19421",39,100,6918587,1,6918686
"19422",39,137,6921725,1,6921861
"19423",39,135,6925073,1,6925207
"19424",39,177,6925789,1,6925965
"19425",39,301,6932355,1,6932655
"19426",39,52,6933468,1,6933519
"19427",39,171,6937065,1,6937235
"19428",39,183,6938661,1,6938843
"19429",39,104,6943026,1,6943129
"19430",39,107,6944541,1,6944647
"19431",39,253,6945904,1,6946156
"19432",39,145,6947945,1,6948089
"19433",39,138,6950023,1,6950160
"19434",39,184,6951311,1,6951494
"19435",39,242,6955398,1,6955639
"19436",39,171,6958211,1,6958381
"19437",39,118,6960858,1,6960975
"19438",39,185,6962875,1,6963059
"19439",39,215,6966075,1,6966289
"19440",39,209,6967061,1,6967269
"19441",39,113,6971599,1,6971711
"19442",39,511,6972859,1,6973369
"19443",39,226,6977254,1,6977479
"19444",39,146,6979766,1,6979911
"19445",39,261,6981847,1,6982107
"19446",39,128,6984495,1,6984622
"19447",39,122,6985894,1,6986015
"19448",39,73,6988000,1,6988072
"19449",39,196,6989001,1,6989196
"19450",39,165,6991099,1,6991263
"19451",39,174,6993531,1,6993704
"19452",39,104,6996174,1,6996277
"19453",39,172,6997312,1,6997483
"19454",39,179,6998174,1,6998352
"19455",39,112,7002034,1,7002145
"19456",39,364,7003629,1,7003992
"19457",39,233,7004538,1,7004770
"19458",39,83,7009065,1,7009147
"19459",39,497,7011385,1,7011881
"19460",39,124,7017467,1,7017590
"19461",39,493,7017974,1,7018466
"19462",39,73,7023697,1,7023769
"19463",39,459,7024100,1,7024558
"19464",39,170,7028609,1,7028778
"19465",39,389,7031434,1,7031822
"19466",39,143,7037252,1,7037394
"19467",39,161,7038889,1,7039049
"19468",39,185,7039859,1,7040043
"19469",39,307,7042854,1,7043160
"19470",39,118,7045356,1,7045473
"19471",39,332,7047216,1,7047547
"19472",39,183,7048728,1,7048910
"19473",39,224,7050345,1,7050568
"19474",39,279,7052913,1,7053191
"19475",39,363,7053399,1,7053761
"19476",39,94,7058216,1,7058309
"19477",39,90,7060938,1,7061027
"19478",39,170,7062034,1,7062203
"19479",39,164,7064387,1,7064550
"19480",39,133,7068244,1,7068376
"19481",39,371,7068884,1,7069254
"19482",39,163,7070795,1,7070957
"19483",39,668,7074717,1,7075384
"19484",39,70,7080615,1,7080684
"19485",39,315,7081878,1,7082192
"19486",39,247,7082734,1,7082980
"19487",39,184,7084348,1,7084531
"19488",39,163,7085939,1,7086101
"19489",39,108,7089275,1,7089382
"19490",39,261,7089895,1,7090155
"19491",39,264,7091200,1,7091463
"19492",39,245,7091942,1,7092186
"19493",39,506,7095549,1,7096054
"19494",39,185,7098535,1,7098719
"19495",39,159,7102000,1,7102158
"19496",39,434,7103296,1,7103729
"19497",39,309,7104554,1,7104862
"19498",39,191,7109653,1,7109843
"19499",39,167,7110937,1,7111103
"19500",39,467,7111911,1,7112377
"19501",39,197,7114019,1,7114215
"19502",39,127,7116490,1,7116616
"19503",39,120,7118554,1,7118673
"19504",39,340,7120274,1,7120613
"19505",39,129,7123440,1,7123568
"19506",39,402,7124588,1,7124989
"19507",39,2,7128365,1,7128366
"19508",39,151,7130986,1,7131136
"19509",39,256,7131569,1,7131824
"19510",39,187,7133266,1,7133452
"19511",39,205,7135690,1,7135894
"19512",39,574,7139268,1,7139841
"19513",39,465,7140507,1,7140971
"19514",39,426,7146258,1,7146683
"19515",39,209,7147127,1,7147335
"19516",39,126,7149589,1,7149714
"19517",39,230,7150249,1,7150478
"19518",39,220,7153077,1,7153296
"19519",39,339,7153492,1,7153830
"19520",39,164,7157695,1,7157858
"19521",39,94,7160295,1,7160388
"19522",39,409,7160634,1,7161042
"19523",39,157,7163606,1,7163762
"19524",39,197,7166424,1,7166620
"19525",39,470,7168332,1,7168801
"19526",39,263,7169239,1,7169501
"19527",39,282,7169700,1,7169981
"19528",39,246,7172197,1,7172442
"19529",39,104,7174909,1,7175012
"19530",39,225,7176750,1,7176974
"19531",39,136,7177562,1,7177697
"19532",39,309,7177928,1,7178236
"19533",39,119,7183743,1,7183861
"19534",39,529,7184951,1,7185479
"19535",39,226,7189447,1,7189672
"19536",39,138,7190801,1,7190938
"19537",39,178,7193679,1,7193856
"19538",39,73,7195951,1,7196023
"19539",39,166,7196842,1,7197007
"19540",39,169,7198225,1,7198393
"19541",39,152,7200724,1,7200875
"19542",39,138,7202783,1,7202920
"19543",39,1537,7203653,1,7205189
"19544",39,112,7208205,1,7208316
"19545",39,137,7210678,1,7210814
"19546",39,433,7211482,1,7211914
"19547",39,101,7212110,1,7212210
"19548",39,134,7214028,1,7214161
"19549",39,157,7214683,1,7214839
"19550",39,91,7217483,1,7217573
"19551",39,159,7221012,1,7221170
"19552",39,119,7223856,1,7223974
"19553",39,184,7225480,1,7225663
"19554",39,647,7228019,1,7228665
"19555",39,160,7229864,1,7230023
"19556",39,238,7232602,1,7232839
"19557",39,180,7233418,1,7233597
"19558",39,216,7237472,1,7237687
"19559",39,342,7240393,1,7240734
"19560",39,183,7242556,1,7242738
"19561",39,100,7244422,1,7244521
"19562",39,137,7246822,1,7246958
"19563",39,288,7247707,1,7247994
"19564",39,181,7249359,1,7249539
"19565",39,153,7253060,1,7253212
"19566",39,145,7254890,1,7255034
"19567",39,233,7255210,1,7255442
"19568",39,136,7256923,1,7257058
"19569",39,422,7261112,1,7261533
"19570",39,191,7265788,1,7265978
"19571",39,358,7267345,1,7267702
"19572",39,155,7268881,1,7269035
"19573",39,184,7269546,1,7269729
"19574",39,250,7271451,1,7271700
"19575",39,126,7274557,1,7274682
"19576",39,526,7275337,1,7275862
"19577",39,496,7276632,1,7277127
"19578",39,264,7277962,1,7278225
"19579",39,1079,7282195,1,7283273
"19580",39,237,7289328,1,7289564
"19581",39,151,7290926,1,7291076
"19582",39,192,7292399,1,7292590
"19583",39,208,7295211,1,7295418
"19584",39,464,7296182,1,7296645
"19585",39,258,7297263,1,7297520
"19586",39,196,7298325,1,7298520
"19587",39,156,7299551,1,7299706
"19588",39,116,7302513,1,7302628
"19589",39,603,7303362,1,7303964
"19590",39,223,7304735,1,7304957
"19591",39,187,7306280,1,7306466
"19592",39,229,7311072,1,7311300
"19593",39,143,7313343,1,7313485
"19594",39,166,7315447,1,7315612
"19595",39,164,7317661,1,7317824
"19596",39,373,7320442,1,7320814
"19597",39,139,7321220,1,7321358
"19598",39,105,7323595,1,7323699
"19599",39,153,7325027,1,7325179
"19600",39,17,7328426,1,7328442
"19601",39,202,7332584,1,7332785
"19602",39,358,7334114,1,7334471
"19603",39,185,7338492,1,7338676
"19604",39,243,7339936,1,7340178
"19605",39,232,7343230,1,7343461
"19606",39,731,7346150,1,7346880
"19607",39,134,7349306,1,7349439
"19608",39,181,7350699,1,7350879
"19609",39,620,7353581,1,7354200
"19610",39,245,7354413,1,7354657
"19611",39,154,7358202,1,7358355
"19612",39,105,7360213,1,7360317
"19613",39,328,7361358,1,7361685
"19614",39,173,7363539,1,7363711
"19615",39,17,7364794,1,7364810
"19616",39,122,7367706,1,7367827
"19617",39,137,7370892,1,7371028
"19618",39,250,7372276,1,7372525
"19619",39,177,7373904,1,7374080
"19620",39,456,7378633,1,7379088
"19621",39,295,7379369,1,7379663
"19622",39,163,7381490,1,7381652
"19623",39,666,7384346,1,7385011
"19624",39,143,7387214,1,7387356
"19625",39,701,7390937,1,7391637
"19626",39,137,7395799,1,7395935
"19627",39,130,7398330,1,7398459
"19628",39,204,7400175,1,7400378
"19629",39,327,7400628,1,7400954
"19630",39,62,7402316,1,7402377
"19631",39,111,7406339,1,7406449
"19632",39,467,7406719,1,7407185
"19633",39,108,7410075,1,7410182
"19634",39,127,7412276,1,7412402
"19635",39,420,7412834,1,7413253
"19636",39,201,7414082,1,7414282
"19637",39,121,7419695,1,7419815
"19638",39,498,7421471,1,7421968
"19639",39,342,7422954,1,7423295
"19640",39,164,7424583,1,7424746
"19641",39,127,7427325,1,7427451
"19642",39,180,7429402,1,7429581
"19643",39,223,7430219,1,7430441
"19644",39,1184,7434330,1,7435513
"19645",39,491,7440980,1,7441470
"19646",39,152,7442711,1,7442862
"19647",39,482,7447972,1,7448453
"19648",39,184,7452077,1,7452260
"19649",39,360,7455093,1,7455452
"19650",39,251,7456265,1,7456515
"19651",39,205,7457560,1,7457764
"19652",39,543,7461976,1,7462518
"19653",39,73,7465506,1,7465578
"19654",39,246,7466498,1,7466743
"19655",39,145,7469201,1,7469345
"19656",39,692,7470436,1,7471127
"19657",39,157,7473862,1,7474018
"19658",39,102,7476513,1,7476614
"19659",39,480,7477065,1,7477544
"19660",39,300,7478432,1,7478731
"19661",39,119,7483014,1,7483132
"19662",39,232,7483864,1,7484095
"19663",39,419,7484708,1,7485126
"19664",39,137,7487654,1,7487790
"19665",39,632,7491894,1,7492525
"19666",39,149,7495052,1,7495200
"19667",39,131,7497120,1,7497250
"19668",39,157,7498043,1,7498199
"19669",39,163,7499178,1,7499340
"19670",39,204,7500901,1,7501104
"19671",39,387,7501270,1,7501656
"19672",39,129,7504782,1,7504910
"19673",39,255,7506187,1,7506441
"19674",39,373,7507287,1,7507659
"19675",39,120,7511038,1,7511157
"19676",39,161,7513090,1,7513250
"19677",39,152,7513973,1,7514124
"19678",39,182,7514954,1,7515135
"19679",39,127,7519269,1,7519395
"19680",39,539,7520373,1,7520911
"19681",39,292,7521921,1,7522212
"19682",39,132,7526048,1,7526179
"19683",39,225,7526581,1,7526805
"19684",39,153,7528344,1,7528496
"19685",39,126,7532424,1,7532549
"19686",39,145,7534840,1,7534984
"19687",39,174,7535460,1,7535633
"19688",39,159,7536988,1,7537146
"19689",39,328,7540494,1,7540821
"19690",40,114,10154698,1,10154811
"19691",40,60,10159856,1,10159915
"19692",40,171,10160111,1,10160281
"19693",40,484,10161530,1,10162013
"19694",40,42,10164490,1,10164531
"19695",40,732,10165097,1,10165828
"19696",40,378,10166005,1,10166382
"19697",40,618,10166503,1,10167120
"19698",40,223,10167376,1,10167598
"19699",40,174,10169188,1,10169361
"19700",40,139,10171840,1,10171978
"19701",40,163,10173043,1,10173205
"19702",40,301,10173430,1,10173730
"19703",40,85,10185860,1,10185944
"19704",40,175,10186062,1,10186236
"19705",40,148,10205553,1,10205700
"19706",40,188,10206503,1,10206690
"19707",40,144,10206883,1,10207026
"19708",40,118,10208502,1,10208619
"19709",40,158,10233794,1,10233951
"19710",40,67,10254578,1,10254644
"19711",40,819,10255014,1,10255832
"19712",40,172,10262611,1,10262782
"19713",40,201,10262918,1,10263118
"19714",40,55,10271652,1,10271706
"19715",40,271,10297706,1,10297976
"19716",40,111,10305261,1,10305371
"19717",40,281,10305527,1,10305807
"19718",40,198,10307625,1,10307822
"19719",40,152,10319253,1,10319404
"19720",40,555,10322016,1,10322570
"19721",40,360,10323596,1,10323955
"19722",40,186,10324029,1,10324214
"19723",40,187,10327571,1,10327757
"19724",40,493,10327858,1,10328350
"19725",40,113,10329850,1,10329962
"19726",40,201,10330365,1,10330565
"19727",40,205,10351443,1,10351647
"19728",40,312,10355458,1,10355769
"19729",40,110,10373608,1,10373717
"19730",40,162,10398540,1,10398701
"19731",40,26,10405497,1,10405522
"19732",40,170,10407226,1,10407395
"19733",40,198,10412758,1,10412955
"19734",40,152,10413419,1,10413570
"19735",40,145,10427042,1,10427186
"19736",40,179,10427247,1,10427425
"19737",40,167,10433877,1,10434043
"19738",40,150,10482122,1,10482271
"19739",40,145,10483381,1,10483525
"19740",40,276,10486216,1,10486491
"19741",40,147,10486989,1,10487135
"19742",40,205,10487902,1,10488106
"19743",40,84,10488316,1,10488399
"19744",40,469,10488984,1,10489452
"19745",40,142,10494013,1,10494154
"19746",40,208,10494758,1,10494965
"19747",40,168,10495086,1,10495253
"19748",40,1076,10495314,1,10496389
"19749",40,73,10496737,1,10496809
"19750",40,133,10497080,1,10497212
"19751",40,134,10500829,1,10500962
"19752",40,108,10501743,1,10501850
"19753",40,99,10502068,1,10502166
"19754",40,190,10502265,1,10502454
"19755",40,262,10503020,1,10503281
"19756",40,126,10508729,1,10508854
"19757",40,129,10511437,1,10511565
"19758",40,178,10512607,1,10512784
"19759",40,214,10516615,1,10516828
"19760",40,151,10528835,1,10528985
"19761",40,150,10536573,1,10536722
"19762",40,96,10544024,1,10544119
"19763",40,41,10551332,1,10551372
"19764",40,21,10554225,1,10554245
"19765",40,179,10558651,1,10558829
"19766",40,66,10565238,1,10565303
"19767",40,129,10571786,1,10571914
"19768",40,234,10572104,1,10572337
"19769",40,1233,10574057,1,10575289
"19770",40,175,10578937,1,10579111
"19771",40,164,10579510,1,10579673
"19772",40,382,10580536,1,10580917
"19773",40,44,10583126,1,10583169
"19774",40,192,10622036,1,10622227
"19775",40,48,10622592,1,10622639
"19776",40,152,10623151,1,10623302
"19777",40,223,10623551,1,10623773
"19778",40,171,10625368,1,10625538
"19779",40,768,10628015,1,10628782
"19780",40,129,10630161,1,10630289
"19781",40,642,10635745,1,10636386
"19782",40,149,10643125,1,10643273
"19783",40,590,10644821,1,10645410
"19784",40,170,10650105,1,10650274
"19785",40,30,10651758,1,10651787
"19786",40,189,10652115,1,10652303
"19787",40,144,10652626,1,10652769
"19788",40,128,10653391,1,10653518
"19789",40,166,10654505,1,10654670
"19790",40,450,10657180,1,10657629
"19791",40,343,10658598,1,10658940
"19792",40,546,10659029,1,10659574
"19793",40,110,10660457,1,10660566
"19794",40,275,10660821,1,10661095
"19795",40,482,10661375,1,10661856
"19796",40,144,10664300,1,10664443
"19797",40,232,10664653,1,10664884
"19798",40,86,10668862,1,10668947
"19799",40,180,10672096,1,10672275
"19800",40,371,10672407,1,10672777
"19801",40,73,10674924,1,10674996
"19802",40,131,10676071,1,10676201
"19803",40,175,10678435,1,10678609
"19804",40,54,10679106,1,10679159
"19805",40,172,10680632,1,10680803
"19806",40,192,10682113,1,10682304
"19807",40,135,10686620,1,10686754
"19808",40,445,10687655,1,10688099
"19809",40,715,10688241,1,10688955
"19810",40,321,10693043,1,10693363
"19811",40,1410,10693530,1,10694939
"19812",40,17,10694994,1,10695010
"19813",40,189,10701559,1,10701747
"19814",40,192,10702152,1,10702343
"19815",40,106,10704027,1,10704132
"19816",40,267,10707597,1,10707863
"19817",40,109,10713713,1,10713821
"19818",40,700,10713973,1,10714672
"19819",40,499,10721049,1,10721547
"19820",40,96,10721986,1,10722081
"19821",40,28,10722378,1,10722405
"19822",40,178,10727875,1,10728052
"19823",40,282,10729503,1,10729784
"19824",40,145,10730432,1,10730576
"19825",40,236,10735865,1,10736100
"19826",40,94,10743427,1,10743520
"19827",40,196,10743751,1,10743946
"19828",40,197,10744089,1,10744285
"19829",40,152,10756404,1,10756555
"19830",40,46,10763214,1,10763259
"19831",40,1506,10764467,1,10765972
"19832",40,63,10766163,1,10766225
"19833",40,152,10770602,1,10770753
"19834",40,259,10791456,1,10791714
"19835",40,461,10792100,1,10792560
"19836",40,193,10797695,1,10797887
"19837",40,165,10805661,1,10805825
