"","","stimuli_3","durations_3","choices_3","choice_durations_3","record_3"
"1791",39,6844016,2217,6846233,3001,6849234
"1792",39,6857717,1383,6859100,3835,6862935
"1793",39,6885917,1000,6886917,4218,6891135
"1794",39,6971068,1551,6972619,3668,6976287
"1795",39,7001702,1651,7003353,3567,7006920
"1796",39,7008569,2584,7011153,2634,7013787
"1797",39,7015686,1950,7017636,3268,7020904
"1798",39,7022569,1267,7023836,3951,7027787
"1799",39,7029936,1317,7031253,3901,7035154
"1800",39,7051703,967,7052670,4251,7056921
"1801",39,7100954,2067,7103021,3151,7106172
"1802",39,7107804,1617,7109421,3601,7113022
"1803",39,7165872,2300,7168172,2917,7171089
"1804",39,7173622,2900,7176522,2318,7178840
"1805",39,7238823,1350,7240173,3868,7244041
"1806",39,7294540,1450,7295990,3768,7299758
"1807",39,7352008,1367,7353375,3851,7357226
"1808",39,7359491,1700,7361191,3518,7364709
"1809",39,7382792,1250,7384042,3968,7388010
"1810",39,7404009,2483,7406492,2735,7409227
"1811",39,7432709,1367,7434076,3851,7437927
"1812",39,7517894,2400,7520294,2818,7523112
"1813",40,10204736,1151,10205887,4067,10209954
"1814",40,10225320,2000,10227320,3218,10230538
"1815",40,10252687,800,10253487,4418,10257905
"1816",40,10259537,2834,10262371,2384,10264755
"1817",40,10332188,2034,10334222,3184,10337406
"1818",40,10339489,1283,10340772,3935,10344707
"1819",40,10353222,1817,10355039,3401,10358440
"1820",40,10366939,1450,10368389,3768,10372157
"1821",40,10389373,1517,10390890,3701,10394591
"1822",40,10425007,1700,10426707,3518,10430225
"1823",40,10445890,1834,10447724,3384,10451108
"1824",40,10460124,1400,10461524,3818,10465342
"1825",40,10514058,2084,10516142,3134,10519276
"1826",40,10520908,1617,10522525,3601,10526126
"1827",40,10541609,1950,10543559,3267,10546826
"1828",40,10570192,1350,10571542,3868,10575410
"1829",40,10598009,1901,10599910,3317,10603227
"1830",40,10604893,2433,10607326,2785,10610111
"1831",40,10619326,2084,10621410,3134,10624544
"1832",40,10641443,1434,10642877,3784,10646661
"1833",40,10655777,2600,10658377,2618,10660995
"1834",40,10824413,1734,10826147,3484,10829631
"1835",40,10859030,1517,10860547,3701,10864248
"1836",40,10865897,1500,10867397,3718,10871115
"1837",40,10879997,2600,10882597,2618,10885215
"1838",40,10915848,1117,10916965,4101,10921066
"1839",40,10943665,1467,10945132,3751,10948883
"1840",40,10951298,1201,10952499,4017,10956516
"1841",40,10958915,1201,10960116,4017,10964133
"1842",40,10987566,1650,10989216,3568,10992784
"1843",40,11087884,1617,11089501,3601,11093102
"1844",40,11108418,1683,11110101,3535,11113636
"1845",40,11142951,884,11143835,4334,11148169
"1846",40,11149868,1400,11151268,3818,11155086
"1847",40,11156735,1317,11158052,3901,11161953
"1848",40,11179202,1250,11180452,3968,11184420
"1849",40,11186419,1383,11187802,3835,11191637
"1850",40,11207503,1150,11208653,4067,11212720
"1851",40,11222369,801,11223170,4417,11227587
"1852",40,11242970,767,11243737,4451,11248188
"1853",40,11319038,1017,11320055,4201,11324256
"1854",40,11339655,2533,11342188,2685,11344873
"1855",40,11388439,1200,11389639,4018,11393657
"1856",40,11437890,1466,11439356,3752,11443108
"1857",40,11543941,800,11544741,4418,11549159
"1858",40,11550791,1117,11551908,4101,11556009
"1859",40,11557675,1583,11559258,3635,11562893
"1860",40,11564525,1650,11566175,3568,11569743
"1861",40,11578425,1900,11580325,3318,11583643
"1862",41,13479672,1134,13480806,4084,13484890
"1863",41,13711526,1534,13713060,3684,13716744
"1864",41,13725276,1250,13726526,3968,13730494
"1865",41,13732276,1734,13734010,3484,13737494
"1866",41,13771144,1883,13773027,3335,13776362
"1867",41,13817111,2217,13819328,3001,13822329
"1868",41,13910763,3066,13913829,2152,13915981
"1869",41,13917613,1300,13918913,3918,13922831
"1870",41,13924463,1517,13925980,3701,13929681
"1871",41,13931330,1417,13932747,3801,13936548
"1872",41,13939296,3217,13942513,2001,13944514
"1873",41,13977147,1567,13978714,3651,13982365
"1874",41,13984014,2683,13986697,2535,13989232
"1875",41,14004664,2334,14006998,2884,14009882
"1876",41,14025231,1317,14026548,3901,14030449
"1877",41,14086065,2751,14088816,2467,14091283
"1878",41,14128216,2017,14130233,3201,14133434
"1879",41,14142783,3017,14145800,2201,14148001
"1880",41,14185550,1184,14186734,4034,14190768
"1881",41,14192750,1134,14193884,4084,14197968
"1882",41,14208851,1633,14210484,3585,14214069
"1883",41,14215934,3200,14219134,2018,14221152
"1884",41,14239535,1800,14241335,3418,14244753
"1885",41,14246568,4717,14251285,1017,14252302
"1886",41,14275252,1100,14276352,4118,14280470
"1887",41,14315936,5050,14320986,1017,14322003
"1888",41,14353436,2234,14355670,2984,14358654
"1889",41,14378853,3284,14382137,1934,14384071
"1890",41,14415354,3500,14418854,1718,14420572
"1891",41,14422221,1367,14423588,3851,14427439
"1892",41,14442788,1000,14443788,4218,14448006
"1893",41,14464538,2884,14467422,2334,14469756
"1894",41,14479172,1417,14480589,3801,14484390
"1895",41,14541056,917,14541973,4301,14546274
"1896",41,14547923,1100,14549023,4118,14553141
"1897",41,14625741,1167,14626908,4051,14630959
"1898",41,14632608,850,14633458,4368,14637826
"1899",41,14655025,1066,14656091,4152,14660243
"1900",41,14661875,1317,14663192,3901,14667093
"1901",41,14675608,1584,14677192,3634,14680826
"1902",41,14697325,967,14698292,4251,14702543
"1903",41,14745276,1250,14746526,3968,14750494
"1904",41,14801794,1433,14803227,3785,14807012
"1905",41,14808944,1183,14810127,4035,14814162
"1906",41,14816461,966,14817427,4252,14821679
"1907",41,14859995,1050,14861045,4167,14865212
"1908",41,14877378,1250,14878628,3968,14882596
"1909",42,2379072,2267,2381339,2951,2384290
"1910",42,2385938,2867,2388805,2351,2391156
"1911",42,2392955,1717,2394672,3501,2398173
"1912",42,2421022,1834,2422856,3384,2426240
"1913",42,2428156,1433,2429589,3785,2433374
"1914",42,2500940,2067,2503007,3151,2506158
"1915",42,2543474,1584,2545058,3634,2548692
"1916",42,2553874,3934,2557808,1284,2559092
"1917",42,2563808,1550,2565358,3668,2569026
"1918",42,2570675,4267,2574942,1016,2575958
"1919",42,2579325,1683,2581008,3535,2584543
"1920",42,2595475,3967,2599442,1251,2600693
"1921",42,2641809,884,2642693,4334,2647027
"1922",42,2648959,3650,2652609,1568,2654177
"1923",42,2656709,3400,2660109,1818,2661927
"1924",42,2699960,2167,2702127,3051,2705178
"1925",42,2730594,1400,2731994,3818,2735812
"1926",42,2745611,3117,2748728,2101,2750829
"1927",42,2755261,1833,2757094,3385,2760479
"1928",42,2821695,2117,2823812,3101,2826913
"1929",42,2831079,1067,2832146,4151,2836297
"1930",42,2849929,1034,2850963,4184,2855147
"1931",42,2961631,2117,2963748,3101,2966849
"1932",42,2968481,1950,2970431,3268,2973699
"1933",42,2977281,1150,2978431,4068,2982499
"1934",42,2985664,1884,2987548,3334,2990882
"1935",42,2992514,1051,2993565,4168,2997733
"1936",42,3006248,3067,3009315,2151,3011466
"1937",42,3023665,1550,3025215,3668,3028883
"1938",42,3037399,1417,3038816,3800,3042616
"1939",42,3044232,2384,3046616,2834,3049450
"1940",42,3070432,884,3071316,4334,3075650
"1941",42,3118000,1067,3119067,4151,3123218
"1942",42,3131733,1284,3133017,3934,3136951
"1943",42,3169834,1184,3171018,4034,3175052
"1944",42,3210401,1551,3211952,3667,3215619
"1945",42,3240735,1200,3241935,4018,3245953
"1946",42,3247602,2867,3250469,2351,3252820
"1947",42,3261335,1067,3262402,4151,3266553
"1948",42,3268202,1950,3270152,3268,3273420
"1949",42,3282602,3051,3285653,2167,3287820
"1950",42,3289469,2617,3292086,2601,3294687
"1951",42,3386137,3451,3389588,1767,3391355
"1952",42,3409705,1466,3411171,3751,3414922
"1953",42,3463422,2317,3465739,2901,3468640
"1954",42,3509556,1850,3511406,3368,3514774
"1955",42,3525073,2634,3527707,2584,3530291
"1956",42,3531923,1934,3533857,3284,3537141
"1957",42,3590607,1334,3591941,3884,3595825
"1958",42,3597474,1750,3599224,3468,3602692
"1959",42,3611207,3551,3614758,1667,3616425
"1960",42,3655225,3234,3658459,1984,3660443
"1961",42,3662242,1367,3663609,3851,3667460
"1962",42,3712759,1484,3714243,3734,3717977
"1963",42,3738943,1400,3740343,3818,3744161
"1964",42,3745810,1283,3747093,3935,3751028
"1965",42,3812227,1601,3813828,3618,3817446
"1966",43,5414020,1017,5415037,4201,5419238
"1967",43,5503305,1500,5504805,3718,5508523
"1968",43,5518388,2351,5520739,2867,5523606
"1969",43,5539172,1783,5540955,3435,5544390
"1970",43,5552889,2067,5554956,3151,5558107
"1971",43,5566606,1667,5568273,3551,5571824
"1972",43,5581356,2067,5583423,3151,5586574
"1973",43,5623040,2784,5625824,2434,5628258
"1974",43,5645190,4051,5649241,1167,5650408
"1975",43,5652040,2701,5654741,2517,5657258
"1976",43,5665757,1184,5666941,4034,5670975
"1977",43,5693158,1850,5695008,3368,5698376
"1978",43,5713975,1017,5714992,4201,5719193
"1979",43,5735125,817,5735942,4401,5740343
"1980",43,5820060,1317,5821377,3901,5825278
"1981",43,5840677,1083,5841760,4135,5845895
"1982",43,5847544,1950,5849494,3268,5852762
"1983",43,5854394,1033,5855427,4185,5859612
"1984",43,5888644,901,5889545,4317,5893862
"1985",43,5909161,934,5910095,4284,5914379
"1986",43,5922895,1034,5923929,4184,5928113
"1987",43,5929762,1233,5930995,3985,5934980
"1988",43,5936628,1901,5938529,3317,5941846
"1989",43,5950345,2284,5952629,2934,5955563
"1990",43,5970946,1100,5972046,4118,5976164
"1991",43,6005229,934,6006163,4284,6010447
"1992",43,6026847,733,6027580,4485,6032065
"1993",43,6082281,1267,6083548,3951,6087499
"1994",43,6109715,1400,6111115,3818,6114933
"1995",43,6116581,2367,6118948,2851,6121799
"1996",43,6138282,1367,6139649,3851,6143500
"1997",43,6292718,1833,6294551,3385,6297936
"1998",43,6299568,1216,6300784,4002,6304786
"1999",43,6334652,1700,6336352,3517,6339869
"2000",43,6355802,817,6356619,4401,6361020
"2001",43,6383186,650,6383836,4568,6388404
"2002",43,6500138,1316,6501454,3902,6505356
"2003",43,6513854,1317,6515171,3901,6519072
"2004",43,6575572,1334,6576906,3884,6580790
"2005",43,6582406,1250,6583656,3968,6587624
"2006",43,6589256,1317,6590573,3901,6594474
"2007",43,6596106,3534,6599640,1684,6601324
"2008",43,6623506,834,6624340,4384,6628724
"2009",43,6651757,883,6652640,4335,6656975
"2010",43,6743692,867,6744559,4350,6748909
"2011",43,6750525,1200,6751725,4018,6755743
"2012",43,6757375,934,6758309,4284,6762593
"2013",44,9773141,1883,9775024,3335,9778359
"2014",44,9780024,3051,9783075,2167,9785242
"2015",44,9794341,2300,9796641,2918,9799559
"2016",44,9823158,8667,9831825,1017,9832842
"2017",44,9890076,2000,9892076,3218,9895294
"2018",44,9911693,1217,9912910,4001,9916911
"2019",44,9935560,1284,9936844,3934,9940778
"2020",44,9957844,1467,9959311,3751,9963062
"2021",44,9964694,2167,9966861,3051,9969912
"2022",44,9994511,4467,9998978,1017,9999995
"2023",44,10036495,1517,10038012,3701,10041713
"2024",44,10043995,917,10044912,4301,10049213
"2025",44,10167581,2733,10170314,2485,10172799
"2026",44,10175947,1234,10177181,3984,10181165
"2027",44,10197348,1317,10198665,3901,10202566
"2028",44,10212181,1234,10213415,3984,10217399
"2029",44,10298033,1783,10299816,3435,10303251
"2030",44,10326383,1400,10327783,3818,10331601
"2031",44,10347217,1050,10348267,4168,10352435
"2032",44,10355717,2367,10358084,2851,10360935
"2033",44,10370817,2267,10373084,2951,10376035
"2034",44,10378251,1467,10379718,3751,10383469
"2035",44,10409685,3483,10413168,1735,10414903
"2036",44,10416568,1150,10417718,4068,10421786
"2037",44,10423935,1233,10425168,3985,10429153
"2038",44,10445319,1066,10446385,4152,10450537
"2039",44,10541420,1734,10543154,3484,10546638
"2040",44,10575821,1233,10577054,3985,10581039
"2041",44,10602604,1001,10603605,4217,10607822
"2042",44,10624055,1683,10625738,3535,10629273
"2043",44,10630922,1233,10632155,3985,10636140
"2044",44,10682589,1450,10684039,3768,10687807
"2045",44,10703156,1434,10704590,3784,10708374
"2046",44,10719340,933,10720273,4285,10724558
"2047",44,10733057,867,10733924,4351,10738275
"2048",44,10739923,1001,10740924,4217,10745141
"2049",44,10777607,1134,10778741,4084,10782825
"2050",44,10785174,1034,10786208,4184,10790392
"2051",44,10812625,833,10813458,4385,10817843
"2052",44,10845775,1184,10846959,4034,10850993
"2053",44,10874159,867,10875026,4351,10879377
"2054",44,10931843,1417,10933260,3801,10937061
"2055",44,10952760,1200,10953960,4018,10957978
"2056",44,10988511,1000,10989511,4218,10993729
"2057",44,11010261,1334,11011595,3884,11015479
"2058",44,11105663,1200,11106863,4018,11110881
"2059",44,11156280,1100,11157380,4118,11161498
"2060",44,11208315,1050,11209365,4167,11213532
